4049,<b>,2,1,<e>,<b>,3,1,<e>,<b>,4,3,1,<e>,<b>,3,1,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<e>
4049,<b>,3,1,<e>,<b>,5,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,5,2,5,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,2,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,1,<e>,<b>,3,2,1,<e>,<e>
4049,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4008,<b>,2,1,<e>,<b>,955,<e>,<b>,3,1,<e>,<b>,2,1,2,1,5,2,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<e>
4008,<b>,2,1,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,2,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4011,<b>,3,2,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,5,1,<e>,<e>
4011,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,1,5,1,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<e>
4011,<b>,5,1,5,1,4,1,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,5,1,2,5,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<e>
4011,<b>,2,1,<e>,<b>,2,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4011,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,1,<e>,<e>
4011,<b>,2,1,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<e>
4011,<b>,3,4,1,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,1,<e>,<b>,3,5,1,2,1,<e>,<b>,955,<e>,<e>
4011,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,3,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4011,<b>,5,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4011,<b>,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4013,<b>,2,1,2,1,<e>,<b>,5,2,1,5,1,<e>,<b>,5,2,1,<e>,<b>,955,<e>,<b>,5,2,1,<e>,<b>,5,2,1,<e>,<b>,5,1,<e>,<e>
4013,<b>,2,1,5,4,1,<e>,<b>,5,2,1,5,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,1,<e>,<e>
4013,<b>,2,1,<e>,<b>,2,4,2,1,5,1,<e>,<b>,2,1,2,1,<e>,<b>,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4013,<b>,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,1,5,1,<e>,<b>,2,1,5,1,<e>,<b>,955,<e>,<e>
4013,<b>,2,1,5,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,2,4,2,1,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4013,<b>,2,4,2,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4014,<b>,3,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4014,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4014,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4014,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4014,<b>,5,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<e>
4014,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<e>
4014,<b>,3,1,<e>,<b>,955,<e>,<b>,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,955,<e>,<b>,955,<e>,<e>
4015,<b>,2,1,<e>,<b>,955,<e>,<b>,2,1,5,1,<e>,<b>,2,1,5,2,1,2,1,<e>,<b>,2,1,2,1,5,1,5,1,<e>,<b>,2,1,2,1,2,1,<e>,<b>,2,1,2,1,2,1,<e>,<e>
4015,<b>,2,1,2,1,2,1,2,1,2,1,<e>,<b>,2,1,2,1,<e>,<b>,2,1,2,1,5,2,1,2,1,<e>,<b>,2,1,2,1,<e>,<b>,2,1,2,1,<e>,<b>,2,1,2,1,2,1,2,1,2,1,<e>,<b>,2,1,2,1,<e>,<e>
4015,<b>,2,1,5,2,1,2,1,<e>,<b>,2,1,2,1,2,1,<e>,<b>,955,<e>,<b>,2,1,2,1,2,1,2,1,<e>,<b>,2,1,2,1,2,1,<e>,<b>,2,1,2,1,2,1,<e>,<b>,2,1,2,1,2,1,<e>,<e>
